,protocol_type,flag,Attack_Binomial,land,logged_in,root_shell,su_attempted,is_host_login,is_guest_login
85701,tcp,SF,0,0,1,0,0,0,0
85702,udp,SF,0,0,0,0,0,0,0
85703,tcp,SF,0,0,1,0,0,0,0
85704,tcp,REJ,1,0,0,0,0,0,0
85705,tcp,SF,0,0,0,0,0,0,0
85706,tcp,REJ,0,0,0,0,0,0,0
85707,tcp,SF,0,0,1,0,0,0,0
85708,tcp,SH,1,0,0,0,0,0,0
85709,tcp,SF,0,0,0,0,0,0,0
85710,udp,SF,0,0,0,0,0,0,0
85711,tcp,SF,0,0,1,0,0,0,0
85712,tcp,SF,0,0,1,0,0,0,0
85713,tcp,SF,0,0,1,0,0,0,0
85714,tcp,S0,1,0,0,0,0,0,0
85715,tcp,S0,1,0,0,0,0,0,0
85716,icmp,SF,1,0,0,0,0,0,0
85717,udp,SF,0,0,0,0,0,0,0
85718,udp,SF,1,0,0,0,0,0,0
85719,icmp,SF,1,0,0,0,0,0,0
85720,tcp,SF,0,0,1,0,0,0,0
85721,tcp,S0,1,0,0,0,0,0,0
85722,tcp,S0,1,0,0,0,0,0,0
85723,tcp,SF,0,0,1,0,0,0,0
85724,tcp,SF,0,0,1,0,0,0,0
85725,tcp,RSTO,1,0,0,0,0,0,0
85726,udp,SF,0,0,0,0,0,0,0
85727,icmp,SF,1,0,0,0,0,0,0
85728,tcp,SF,0,0,0,0,0,0,0
85729,udp,SF,0,0,0,0,0,0,0
85730,tcp,S0,1,0,0,0,0,0,0
85731,tcp,SH,1,0,0,0,0,0,0
85732,tcp,SF,0,0,1,0,0,0,0
85733,icmp,SF,1,0,0,0,0,0,0
85734,tcp,REJ,1,0,0,0,0,0,0
85735,tcp,S0,1,0,0,0,0,0,0
85736,udp,SF,0,0,0,0,0,0,0
85737,tcp,SF,0,0,1,0,0,0,0
85738,tcp,REJ,1,0,0,0,0,0,0
85739,udp,SF,0,0,0,0,0,0,0
85740,tcp,S0,1,0,0,0,0,0,0
85741,tcp,SF,0,0,1,0,0,0,0
85742,tcp,SF,0,0,1,0,0,0,1
85743,tcp,SF,0,0,1,0,0,0,0
85744,tcp,S0,1,0,0,0,0,0,0
85745,tcp,S0,1,0,0,0,0,0,0
85746,udp,SF,0,0,0,0,0,0,0
85747,tcp,SF,0,0,1,0,0,0,0
85748,icmp,SF,1,0,0,0,0,0,0
85749,tcp,SF,0,0,1,0,0,0,0
85750,tcp,SF,0,0,1,0,0,0,0
85751,tcp,S0,1,0,0,0,0,0,0
85752,udp,SF,0,0,0,0,0,0,0
85753,tcp,SF,0,0,1,0,0,0,0
85754,tcp,RSTR,1,0,0,0,0,0,0
85755,tcp,SF,0,0,1,0,0,0,0
85756,tcp,S0,1,0,0,0,0,0,0
85757,tcp,S0,1,0,0,0,0,0,0
85758,icmp,SF,1,0,0,0,0,0,0
85759,tcp,REJ,1,0,0,0,0,0,0
85760,tcp,S0,1,0,0,0,0,0,0
85761,tcp,S0,1,0,0,0,0,0,0
85762,tcp,SF,0,0,1,0,0,0,0
85763,tcp,S0,1,0,0,0,0,0,0
85764,udp,SF,0,0,0,0,0,0,0
85765,tcp,S0,1,0,0,0,0,0,0
85766,udp,SF,0,0,0,0,0,0,0
85767,tcp,REJ,1,0,0,0,0,0,0
85768,tcp,S0,1,0,0,0,0,0,0
85769,tcp,SF,0,0,1,0,0,0,0
85770,tcp,REJ,1,0,0,0,0,0,0
85771,tcp,SF,0,0,1,0,0,0,0
85772,icmp,SF,1,0,0,0,0,0,0
85773,tcp,SF,0,0,1,0,0,0,0
85774,udp,SF,0,0,0,0,0,0,0
85775,tcp,S0,1,0,0,0,0,0,0
85776,tcp,S0,1,0,0,0,0,0,0
85777,tcp,SF,0,0,1,0,0,0,0
85778,tcp,RSTO,1,0,0,0,0,0,0
85779,tcp,S0,1,0,0,0,0,0,0
85780,tcp,SF,0,0,1,0,0,0,0
85781,tcp,SF,0,0,1,0,0,0,0
85782,tcp,SF,1,0,1,0,0,0,0
85783,tcp,SF,0,0,1,0,0,0,0
85784,tcp,SF,0,0,1,0,0,0,0
85785,tcp,SF,0,0,1,0,0,0,0
85786,udp,SF,0,0,0,0,0,0,0
85787,tcp,S0,1,0,0,0,0,0,0
85788,tcp,SF,0,0,1,0,0,0,0
85789,tcp,REJ,1,0,0,0,0,0,0
85790,icmp,SF,1,0,0,0,0,0,0
85791,tcp,S0,1,0,0,0,0,0,0
85792,tcp,S0,1,0,0,0,0,0,0
85793,tcp,REJ,1,0,0,0,0,0,0
85794,tcp,SF,0,0,1,0,0,0,0
85795,tcp,SF,0,0,1,0,0,0,0
85796,tcp,SF,0,0,1,0,0,0,0
85797,tcp,SF,0,0,1,0,0,0,0
85798,tcp,SF,0,0,1,0,0,0,0
85799,tcp,SF,0,0,1,0,0,0,0
85800,tcp,SF,0,0,1,0,0,0,0
85801,tcp,RSTR,1,0,0,0,0,0,0
85802,tcp,S0,1,0,0,0,0,0,0
85803,tcp,SF,0,0,1,0,0,0,0
85804,tcp,RSTO,1,0,0,0,0,0,0
85805,tcp,SF,0,0,0,0,0,0,0
85806,tcp,SF,0,0,1,0,0,0,0
85807,tcp,S0,1,0,0,0,0,0,0
85808,tcp,SF,1,0,1,0,0,0,0
85809,udp,SF,1,0,0,0,0,0,0
85810,tcp,SF,0,0,1,0,0,0,0
85811,tcp,S0,1,0,0,0,0,0,0
85812,tcp,REJ,1,0,0,0,0,0,0
85813,tcp,REJ,1,0,0,0,0,0,0
85814,tcp,SF,0,0,1,0,0,0,0
85815,udp,SF,0,0,0,0,0,0,0
85816,tcp,S0,1,0,0,0,0,0,0
85817,udp,SF,0,0,0,0,0,0,0
85818,icmp,SF,1,0,0,0,0,0,0
85819,tcp,S0,1,0,0,0,0,0,0
85820,tcp,SF,0,0,1,0,0,0,0
85821,tcp,REJ,1,0,0,0,0,0,0
85822,tcp,SF,0,0,1,0,0,0,0
85823,icmp,SF,1,0,0,0,0,0,0
85824,tcp,SF,0,0,1,0,0,0,0
85825,tcp,SF,0,0,1,0,0,0,0
85826,udp,SF,0,0,0,0,0,0,0
85827,icmp,SF,1,0,0,0,0,0,0
85828,udp,SF,0,0,0,0,0,0,0
85829,tcp,REJ,0,0,0,0,0,0,0
85830,tcp,S0,1,0,0,0,0,0,0
85831,tcp,SF,0,0,1,0,0,0,0
85832,tcp,S0,1,0,0,0,0,0,0
85833,tcp,S0,1,0,0,0,0,0,0
85834,tcp,REJ,1,0,0,0,0,0,0
85835,tcp,S0,1,0,0,0,0,0,0
85836,tcp,SF,0,0,1,0,0,0,0
85837,tcp,SF,0,0,1,0,0,0,0
85838,tcp,S0,1,0,0,0,0,0,0
85839,tcp,SF,0,0,1,0,0,0,0
85840,tcp,S0,1,0,0,0,0,0,0
85841,tcp,REJ,0,0,0,0,0,0,0
85842,tcp,SF,0,0,1,0,0,0,0
85843,tcp,S0,1,0,0,0,0,0,0
85844,tcp,RSTR,0,0,0,0,0,0,0
85845,tcp,SF,0,0,1,0,0,0,0
85846,tcp,S0,1,0,0,0,0,0,0
85847,tcp,SF,0,0,1,0,0,0,0
85848,tcp,SF,0,0,0,0,0,0,0
85849,tcp,REJ,1,0,0,0,0,0,0
85850,tcp,S0,1,0,0,0,0,0,0
85851,tcp,S0,1,0,0,0,0,0,0
85852,tcp,SF,0,0,1,0,0,0,0
85853,icmp,SF,1,0,0,0,0,0,0
85854,tcp,SH,1,0,0,0,0,0,0
85855,tcp,S0,1,0,0,0,0,0,0
85856,tcp,S0,1,0,0,0,0,0,0
85857,tcp,SF,0,0,1,0,0,0,0
85858,tcp,S0,1,0,0,0,0,0,0
85859,udp,SF,0,0,0,0,0,0,0
85860,tcp,S0,1,0,0,0,0,0,0
85861,icmp,SF,1,0,0,0,0,0,0
85862,tcp,REJ,1,0,0,0,0,0,0
85863,tcp,S0,1,0,0,0,0,0,0
85864,tcp,SF,0,0,1,0,0,0,0
85865,tcp,SF,0,0,1,0,0,0,0
85866,udp,SF,0,0,0,0,0,0,0
85867,tcp,SF,0,0,1,0,0,0,0
85868,tcp,RSTO,1,0,0,0,0,0,0
85869,tcp,SF,0,0,1,0,0,0,0
85870,tcp,SF,0,0,1,0,0,0,0
85871,tcp,SF,0,0,1,0,0,0,0
85872,tcp,SF,0,0,1,0,0,0,0
85873,udp,SF,0,0,0,0,0,0,0
85874,tcp,SF,0,0,1,0,0,0,0
85875,tcp,SF,0,0,1,0,0,0,0
85876,tcp,SF,0,0,1,0,0,0,0
85877,tcp,S0,1,0,0,0,0,0,0
85878,tcp,S0,1,0,0,0,0,0,0
85879,udp,SF,0,0,0,0,0,0,0
85880,tcp,S0,1,0,0,0,0,0,0
85881,tcp,SF,0,0,1,0,0,0,0
85882,tcp,RSTR,1,0,0,0,0,0,0
85883,tcp,SF,0,0,1,0,0,0,0
85884,tcp,SF,0,0,1,0,0,0,0
85885,tcp,SF,0,0,1,0,0,0,0
85886,icmp,SF,1,0,0,0,0,0,0
85887,tcp,SF,0,0,1,0,0,0,0
85888,tcp,SF,0,0,1,0,0,0,0
85889,tcp,S0,1,0,0,0,0,0,0
85890,tcp,S0,1,0,0,0,0,0,0
85891,udp,SF,0,0,0,0,0,0,0
85892,tcp,SF,0,0,1,0,0,0,0
85893,tcp,SF,0,0,1,0,0,0,0
85894,tcp,SF,0,0,1,0,0,0,0
85895,tcp,REJ,1,0,0,0,0,0,0
85896,tcp,SF,0,0,1,0,0,0,1
85897,udp,SF,0,0,0,0,0,0,0
85898,udp,SF,1,0,0,0,0,0,0
85899,tcp,SF,0,0,1,0,0,0,0
85900,tcp,SF,0,0,1,0,0,0,0
85901,tcp,SF,0,0,1,0,0,0,0
85902,tcp,S0,1,0,0,0,0,0,0
85903,tcp,S0,1,0,0,0,0,0,0
85904,tcp,REJ,1,0,0,0,0,0,0
85905,tcp,S0,1,0,0,0,0,0,0
85906,tcp,S0,1,0,0,0,0,0,0
85907,icmp,SF,1,0,0,0,0,0,0
85908,tcp,SF,0,0,1,0,0,0,0
85909,tcp,SF,0,0,1,0,0,0,0
85910,tcp,RSTR,1,0,0,0,0,0,0
85911,tcp,SF,0,0,1,0,0,0,0
85912,tcp,SF,0,0,1,0,0,0,0
85913,tcp,SF,1,0,1,0,0,0,0
85914,tcp,SF,0,0,0,0,0,0,0
85915,tcp,RSTR,1,0,0,0,0,0,0
85916,tcp,SF,0,0,1,0,0,0,0
85917,udp,SF,0,0,0,0,0,0,0
85918,tcp,REJ,1,0,0,0,0,0,0
85919,tcp,S0,1,0,0,0,0,0,0
85920,tcp,S0,1,0,0,0,0,0,0
85921,tcp,SF,0,0,1,0,0,0,0
85922,tcp,SF,0,0,1,0,0,0,0
85923,icmp,SF,0,0,0,0,0,0,0
85924,tcp,SF,0,0,1,0,0,0,0
85925,tcp,S0,1,0,0,0,0,0,0
85926,tcp,S0,1,0,0,0,0,0,0
85927,tcp,S0,1,0,0,0,0,0,0
85928,tcp,REJ,1,0,0,0,0,0,0
85929,tcp,S0,1,0,0,0,0,0,0
85930,icmp,SF,1,0,0,0,0,0,0
85931,tcp,SF,0,0,1,0,0,0,0
85932,tcp,S0,1,0,0,0,0,0,0
85933,tcp,SF,0,0,1,0,0,0,0
85934,tcp,REJ,1,0,0,0,0,0,0
85935,tcp,SF,0,0,1,0,0,0,0
85936,udp,SF,0,0,0,0,0,0,0
85937,tcp,SF,0,0,1,0,0,0,0
85938,tcp,S0,1,0,0,0,0,0,0
85939,tcp,REJ,0,0,0,0,0,0,0
85940,udp,SF,0,0,0,0,0,0,0
85941,tcp,SF,0,0,1,0,0,0,0
85942,tcp,SF,0,0,1,0,0,0,0
85943,tcp,SF,0,0,1,0,0,0,0
85944,tcp,S0,1,0,0,0,0,0,0
85945,tcp,S0,1,0,0,0,0,0,0
85946,tcp,SF,0,0,1,0,0,0,0
85947,tcp,SF,0,0,1,0,0,0,0
85948,tcp,SF,0,0,1,0,0,0,0
85949,icmp,SF,1,0,0,0,0,0,0
85950,tcp,SF,0,0,1,0,0,0,0
85951,tcp,S0,1,0,0,0,0,0,0
85952,icmp,SF,1,0,0,0,0,0,0
85953,tcp,S0,1,0,0,0,0,0,0
85954,tcp,REJ,1,0,0,0,0,0,0
85955,tcp,S0,1,0,0,0,0,0,0
85956,tcp,S0,1,0,0,0,0,0,0
85957,tcp,SF,0,0,1,0,0,0,0
85958,tcp,S0,1,0,0,0,0,0,0
85959,tcp,S0,1,0,0,0,0,0,0
85960,tcp,SF,0,0,1,0,0,0,0
85961,udp,SF,0,0,0,0,0,0,0
85962,tcp,SF,0,0,1,0,0,0,0
85963,tcp,SF,0,0,1,0,0,0,0
85964,tcp,SF,0,0,1,0,0,0,0
85965,tcp,SF,0,0,1,0,0,0,0
85966,udp,SF,0,0,0,0,0,0,0
85967,tcp,S0,1,0,0,0,0,0,0
85968,tcp,SF,0,0,1,0,0,0,0
85969,tcp,S0,1,0,0,0,0,0,0
85970,udp,SF,0,0,0,0,0,0,0
85971,tcp,S0,1,0,0,0,0,0,0
85972,tcp,REJ,1,0,0,0,0,0,0
85973,tcp,REJ,1,0,0,0,0,0,0
85974,tcp,SF,0,0,1,0,0,0,0
85975,tcp,SF,0,0,1,0,0,0,0
85976,icmp,SF,1,0,0,0,0,0,0
85977,tcp,SF,0,0,1,0,0,0,0
85978,tcp,SF,0,0,1,0,0,0,0
85979,tcp,REJ,1,0,0,0,0,0,0
85980,tcp,SF,0,0,1,0,0,0,0
85981,tcp,SF,0,0,1,0,0,0,0
85982,tcp,SF,0,0,1,0,0,0,0
85983,tcp,SF,0,0,1,0,0,0,0
85984,tcp,REJ,1,0,0,0,0,0,0
85985,tcp,S0,1,0,0,0,0,0,0
85986,tcp,RSTR,1,0,0,0,0,0,0
85987,tcp,REJ,1,0,0,0,0,0,0
85988,tcp,S0,1,0,0,0,0,0,0
85989,tcp,SF,0,0,1,0,0,0,0
85990,udp,SF,0,0,0,0,0,0,0
85991,tcp,SF,0,0,1,0,0,0,0
85992,tcp,S0,1,0,0,0,0,0,0
85993,tcp,SF,0,0,1,0,0,0,0
85994,tcp,S0,1,0,0,0,0,0,0
85995,tcp,S0,1,0,0,0,0,0,0
85996,tcp,S0,1,0,0,0,0,0,0
85997,tcp,SF,1,0,1,0,0,0,0
85998,icmp,SF,1,0,0,0,0,0,0
85999,tcp,SF,0,0,0,0,0,0,0
86000,tcp,SF,0,0,1,0,0,0,0
86001,tcp,SF,0,0,1,0,0,0,0
86002,tcp,SF,0,0,1,0,0,0,0
86003,tcp,SF,0,0,1,0,0,0,0
86004,tcp,S0,1,0,0,0,0,0,0
86005,udp,SF,0,0,0,0,0,0,0
86006,tcp,REJ,1,0,0,0,0,0,0
86007,tcp,SF,0,0,1,0,0,0,0
86008,tcp,REJ,1,0,0,0,0,0,0
86009,tcp,SF,0,0,1,0,0,0,0
86010,tcp,SF,0,0,0,0,0,0,0
86011,tcp,S0,1,0,0,0,0,0,0
86012,tcp,S0,1,0,0,0,0,0,0
86013,tcp,REJ,1,0,0,0,0,0,0
86014,udp,SF,0,0,0,0,0,0,0
86015,tcp,S0,1,0,0,0,0,0,0
86016,tcp,REJ,1,0,0,0,0,0,0
86017,icmp,SF,1,0,0,0,0,0,0
86018,tcp,S0,1,0,0,0,0,0,0
86019,tcp,S0,1,0,0,0,0,0,0
86020,icmp,SF,1,0,0,0,0,0,0
86021,udp,SF,0,0,0,0,0,0,0
86022,tcp,SF,0,0,1,0,0,0,0
86023,tcp,SF,0,0,1,0,0,0,0
86024,tcp,SF,0,0,1,0,0,0,0
86025,tcp,S0,1,0,0,0,0,0,0
86026,tcp,S0,1,0,0,0,0,0,0
86027,tcp,SF,0,0,1,0,0,0,0
86028,tcp,RSTR,1,0,0,0,0,0,0
86029,tcp,SF,0,0,1,0,0,0,0
86030,tcp,SF,0,0,1,0,0,0,0
86031,tcp,REJ,1,0,0,0,0,0,0
86032,udp,SF,0,0,0,0,0,0,0
86033,icmp,SF,1,0,0,0,0,0,0
86034,tcp,S0,1,0,0,0,0,0,0
86035,udp,SF,0,0,0,0,0,0,0
86036,tcp,S0,1,0,0,0,0,0,0
86037,tcp,SF,0,0,1,0,0,0,0
86038,udp,SF,0,0,0,0,0,0,0
86039,udp,SF,0,0,0,0,0,0,0
86040,icmp,SF,1,0,0,0,0,0,0
86041,tcp,S0,1,0,0,0,0,0,0
86042,tcp,S0,1,0,0,0,0,0,0
86043,icmp,SF,1,0,0,0,0,0,0
86044,udp,SF,0,0,0,0,0,0,0
86045,tcp,S0,1,0,0,0,0,0,0
86046,tcp,SF,0,0,1,0,0,0,0
86047,tcp,S0,1,0,0,0,0,0,0
86048,udp,SF,0,0,0,0,0,0,0
86049,tcp,S0,1,0,0,0,0,0,0
86050,tcp,S0,1,0,0,0,0,0,0
86051,tcp,SF,0,0,1,0,0,0,0
86052,udp,SF,0,0,0,0,0,0,0
86053,tcp,S0,1,0,0,0,0,0,0
86054,icmp,SF,1,0,0,0,0,0,0
86055,icmp,SF,1,0,0,0,0,0,0
86056,tcp,S0,1,0,0,0,0,0,0
86057,tcp,SF,0,0,1,0,0,0,0
86058,tcp,SF,0,0,1,0,0,0,0
86059,tcp,S0,1,0,0,0,0,0,0
86060,tcp,S0,1,0,0,0,0,0,0
86061,tcp,SF,0,0,1,0,0,0,0
86062,tcp,SF,0,0,1,0,0,0,0
86063,tcp,RSTR,1,0,0,0,0,0,0
86064,tcp,SF,0,0,1,0,0,0,0
86065,udp,SF,0,0,0,0,0,0,0
86066,icmp,SF,0,0,0,0,0,0,0
86067,tcp,SF,0,0,1,0,0,0,0
86068,tcp,S0,1,0,0,0,0,0,0
86069,tcp,S0,1,0,0,0,0,0,0
86070,tcp,REJ,1,0,0,0,0,0,0
86071,tcp,SF,0,0,1,0,0,0,0
86072,udp,SF,0,0,0,0,0,0,0
86073,tcp,SF,0,0,1,0,0,0,0
86074,tcp,S0,1,0,0,0,0,0,0
86075,icmp,SF,0,0,0,0,0,0,0
86076,tcp,SF,0,0,1,0,0,0,0
86077,tcp,S0,1,0,0,0,0,0,0
86078,tcp,S0,1,0,0,0,0,0,0
86079,tcp,REJ,1,0,0,0,0,0,0
86080,udp,SF,1,0,0,0,0,0,0
86081,tcp,S0,1,0,0,0,0,0,0
86082,tcp,SF,0,0,1,0,0,0,0
86083,udp,SF,0,0,0,0,0,0,0
86084,tcp,REJ,0,0,0,0,0,0,0
86085,tcp,SF,0,0,1,0,0,0,0
86086,tcp,SF,0,0,1,0,0,0,0
86087,tcp,S0,1,0,0,0,0,0,0
86088,tcp,SF,0,0,1,0,0,0,0
86089,tcp,SF,0,0,1,0,0,0,0
86090,icmp,SF,1,0,0,0,0,0,0
86091,tcp,RSTR,1,0,0,0,0,0,0
86092,tcp,SF,0,0,1,0,0,0,0
86093,tcp,S0,1,0,0,0,0,0,0
86094,udp,SF,0,0,0,0,0,0,0
86095,tcp,S0,1,0,0,0,0,0,0
86096,tcp,SF,0,0,1,0,0,0,0
86097,tcp,S0,1,0,0,0,0,0,0
86098,tcp,S0,1,0,0,0,0,0,0
86099,icmp,SF,1,0,0,0,0,0,0
86100,tcp,SF,0,0,1,0,0,0,0
86101,tcp,SF,0,0,1,0,0,0,0
86102,tcp,SF,0,0,1,0,0,0,0
86103,icmp,SF,1,0,0,0,0,0,0
86104,tcp,SF,0,0,1,0,0,0,0
86105,tcp,S0,1,0,0,0,0,0,0
86106,tcp,S0,1,0,0,0,0,0,0
86107,tcp,SF,0,0,1,0,0,0,0
86108,tcp,SF,0,0,1,0,0,0,1
86109,tcp,S0,0,0,0,0,0,0,0
86110,tcp,SF,0,0,1,0,0,0,0
86111,tcp,SF,0,0,1,0,0,0,0
86112,tcp,SF,0,0,1,0,0,0,0
86113,tcp,SF,0,0,1,0,0,0,0
86114,tcp,SF,0,0,1,0,0,0,0
86115,tcp,S0,1,0,0,0,0,0,0
86116,tcp,REJ,0,0,0,0,0,0,0
86117,tcp,RSTR,1,0,0,0,0,0,0
86118,tcp,S0,1,0,0,0,0,0,0
86119,tcp,S0,1,0,0,0,0,0,0
86120,tcp,REJ,1,0,0,0,0,0,0
86121,tcp,SF,0,0,1,0,0,0,0
86122,tcp,S0,1,0,0,0,0,0,0
86123,tcp,RSTO,1,0,0,0,0,0,0
86124,udp,SF,0,0,0,0,0,0,0
86125,tcp,SF,0,0,1,0,0,0,0
86126,tcp,S0,1,0,0,0,0,0,0
86127,tcp,SF,0,0,1,0,0,0,0
86128,tcp,SF,0,0,1,0,0,0,0
86129,tcp,SF,0,0,1,0,0,0,0
86130,icmp,SF,1,0,0,0,0,0,0
86131,tcp,SF,0,0,1,0,0,0,0
86132,tcp,S0,1,0,0,0,0,0,0
86133,tcp,SF,0,0,1,0,0,0,0
86134,tcp,S0,1,0,0,0,0,0,0
86135,tcp,SF,0,0,1,0,0,0,0
86136,tcp,SF,0,0,1,0,0,0,0
86137,tcp,SF,0,0,1,0,0,0,0
86138,udp,SF,0,0,0,0,0,0,0
86139,udp,SF,0,0,0,0,0,0,0
86140,tcp,S0,1,0,0,0,0,0,0
86141,tcp,REJ,1,0,0,0,0,0,0
86142,tcp,SF,0,0,1,0,0,0,0
86143,tcp,S0,1,0,0,0,0,0,0
86144,tcp,SF,0,0,1,0,0,0,0
86145,tcp,SF,0,0,1,0,0,0,0
86146,tcp,S0,1,0,0,0,0,0,0
86147,tcp,SF,0,0,1,0,0,0,0
86148,tcp,S1,0,0,1,0,0,0,0
86149,tcp,REJ,1,0,0,0,0,0,0
86150,udp,SF,0,0,0,0,0,0,0
86151,tcp,SF,0,0,1,0,0,0,0
86152,icmp,SF,1,0,0,0,0,0,0
86153,tcp,S0,1,0,0,0,0,0,0
86154,tcp,S0,1,0,0,0,0,0,0
86155,tcp,SF,0,0,1,0,0,0,0
86156,tcp,SF,0,0,1,0,0,0,0
86157,tcp,SF,0,0,1,0,0,0,0
86158,tcp,SF,0,0,1,0,0,0,0
86159,tcp,S0,1,0,0,0,0,0,0
86160,tcp,S1,0,0,1,0,0,0,0
86161,tcp,S0,1,0,0,0,0,0,0
86162,tcp,SF,0,0,1,0,0,0,0
86163,tcp,S0,1,0,0,0,0,0,0
86164,tcp,S0,1,0,0,0,0,0,0
86165,tcp,SF,0,0,1,0,0,0,0
86166,tcp,SF,0,0,1,0,0,0,0
86167,udp,SF,0,0,0,0,0,0,0
86168,icmp,SF,1,0,0,0,0,0,0
86169,tcp,SF,0,0,1,0,0,0,0
86170,tcp,SF,0,0,1,0,0,0,0
86171,udp,SF,0,0,0,0,0,0,0
86172,udp,SF,1,0,0,0,0,0,0
86173,tcp,SF,0,0,1,0,0,0,0
86174,tcp,SF,0,0,1,0,0,0,0
86175,icmp,SF,1,0,0,0,0,0,0
86176,icmp,SF,1,0,0,0,0,0,0
86177,tcp,SF,0,0,1,0,0,0,0
86178,tcp,SF,0,0,1,0,0,0,0
86179,tcp,SF,0,0,1,0,0,0,0
86180,tcp,SF,0,0,1,0,0,0,0
86181,udp,SF,0,0,0,0,0,0,0
86182,icmp,SF,1,0,0,0,0,0,0
86183,tcp,SF,0,0,1,0,0,0,0
86184,tcp,SF,0,0,1,0,0,0,0
86185,tcp,S0,1,0,0,0,0,0,0
86186,tcp,SF,0,0,1,0,0,0,0
86187,udp,SF,1,0,0,0,0,0,0
86188,tcp,SF,0,0,1,0,0,0,0
86189,tcp,S0,1,0,0,0,0,0,0
86190,udp,SF,0,0,0,0,0,0,0
86191,tcp,SF,0,0,1,0,0,0,0
86192,tcp,S0,1,0,0,0,0,0,0
86193,tcp,REJ,1,0,0,0,0,0,0
86194,tcp,S0,1,0,0,0,0,0,0
86195,tcp,SF,0,0,1,0,0,0,0
86196,tcp,S0,1,0,0,0,0,0,0
86197,tcp,REJ,1,0,0,0,0,0,0
86198,tcp,S0,1,0,0,0,0,0,0
86199,tcp,SF,0,0,1,0,0,0,0
86200,tcp,SF,0,0,1,0,0,0,0
86201,udp,SF,0,0,0,0,0,0,0
86202,tcp,S0,1,0,0,0,0,0,0
86203,tcp,REJ,1,0,0,0,0,0,0
86204,tcp,SF,0,0,1,0,0,0,0
86205,tcp,S0,1,0,0,0,0,0,0
86206,tcp,SF,0,0,1,0,0,0,0
86207,tcp,SF,0,0,1,0,0,0,0
86208,tcp,S0,1,0,0,0,0,0,0
86209,udp,SF,0,0,0,0,0,0,0
86210,tcp,S0,1,0,0,0,0,0,0
86211,tcp,SF,0,0,1,0,0,0,0
86212,tcp,SF,0,0,1,0,0,0,0
86213,tcp,SF,0,0,1,0,0,0,0
86214,tcp,SF,0,0,1,0,0,0,0
86215,tcp,SF,0,0,1,0,0,0,0
86216,tcp,SF,0,0,1,0,0,0,0
86217,tcp,REJ,0,0,0,0,0,0,0
86218,udp,SF,0,0,0,0,0,0,0
86219,tcp,S0,1,0,0,0,0,0,0
86220,tcp,S0,1,0,0,0,0,0,0
86221,tcp,S0,1,0,0,0,0,0,0
86222,udp,SF,0,0,0,0,0,0,0
86223,tcp,S0,1,0,0,0,0,0,0
86224,tcp,RSTO,1,0,0,0,0,0,0
86225,tcp,SF,0,0,1,0,0,0,0
86226,udp,SF,1,0,0,0,0,0,0
86227,tcp,S0,1,0,0,0,0,0,0
86228,icmp,SF,1,0,0,0,0,0,0
86229,tcp,REJ,1,0,0,0,0,0,0
86230,tcp,SF,0,0,1,0,0,0,0
86231,tcp,SF,0,0,1,0,0,0,0
86232,tcp,SF,0,0,1,0,0,0,0
86233,tcp,RSTO,1,0,0,0,0,0,0
86234,tcp,REJ,1,0,0,0,0,0,0
86235,tcp,SF,0,0,1,0,0,0,0
86236,tcp,REJ,0,0,0,0,0,0,0
86237,tcp,S1,0,0,0,0,0,0,0
86238,tcp,S0,1,0,0,0,0,0,0
86239,icmp,SF,1,0,0,0,0,0,0
86240,tcp,S0,1,0,0,0,0,0,0
86241,tcp,REJ,1,0,0,0,0,0,0
86242,tcp,SF,0,0,1,0,0,0,0
86243,tcp,SF,0,0,1,0,0,0,0
86244,tcp,SH,1,0,0,0,0,0,0
86245,tcp,S0,1,0,0,0,0,0,0
86246,icmp,SF,1,0,0,0,0,0,0
86247,tcp,RSTR,1,0,0,0,0,0,0
86248,tcp,S0,1,0,0,0,0,0,0
86249,tcp,SF,0,0,1,0,0,0,0
86250,tcp,SF,0,0,1,0,0,0,0
86251,tcp,SF,0,0,1,0,0,0,0
86252,tcp,SF,0,0,1,0,0,0,0
86253,udp,SF,0,0,0,0,0,0,0
86254,tcp,SF,0,0,1,0,0,0,0
86255,udp,SF,0,0,0,0,0,0,0
86256,tcp,RSTR,1,0,0,0,0,0,0
86257,tcp,SF,0,0,1,0,0,0,0
86258,icmp,SF,0,0,0,0,0,0,0
86259,tcp,REJ,1,0,0,0,0,0,0
86260,tcp,SF,0,0,1,0,0,0,0
86261,tcp,REJ,0,0,0,0,0,0,0
86262,tcp,SF,0,0,1,1,0,0,0
86263,tcp,SF,0,0,1,0,0,0,0
86264,tcp,SF,0,0,1,0,0,0,0
86265,tcp,SF,0,0,1,0,0,0,0
86266,tcp,SF,0,0,1,0,0,0,0
86267,tcp,SF,0,0,1,0,0,0,0
86268,tcp,REJ,1,0,0,0,0,0,0
86269,tcp,SF,0,0,1,0,0,0,0
86270,udp,SF,0,0,0,0,0,0,0
86271,tcp,SF,0,0,1,0,0,0,0
86272,tcp,S0,1,0,0,0,0,0,0
86273,tcp,SF,0,0,1,0,0,0,0
86274,tcp,RSTO,1,0,0,0,0,0,0
86275,tcp,SF,0,0,1,0,0,0,0
86276,tcp,S0,1,0,0,0,0,0,0
86277,icmp,SF,0,0,0,0,0,0,0
86278,tcp,S0,1,0,0,0,0,0,0
86279,tcp,S0,1,0,0,0,0,0,0
86280,udp,SF,0,0,0,0,0,0,0
